date,product_id,product_name,category,price,cost_price,units_sold,revenue,discount_percent,stock_available,competitor_price,rating,review_count,is_promoted,day_of_week,month,is_weekend,is_holiday,season,days_since_launch
2021-10-14,P028,Electronics_Product_28,Electronics,9551.22,6382.15,194,1852936.88,12.41,194,10404.69,4.18,26,1,Thursday,10,0,0,Autumn,191
2021-10-15,P032,Fashion_Product_32,Fashion,2469.61,1630.33,427,1054524.58,6.0,427,2597.73,4.03,30,0,Friday,10,0,0,Autumn,244
2021-10-15,P036,Electronics_Product_36,Electronics,6394.54,5645.44,218,1394008.89,32.75,218,10011.84,3.59,8,1,Friday,10,0,0,Autumn,63
2021-10-15,P013,Home_Product_13,Home,2359.7,1447.92,128,302041.71,0.9,189,2737.21,3.89,3,0,Friday,10,0,0,Autumn,28
2021-10-15,P050,Fashion_Product_50,Fashion,2114.86,1398.44,227,480072.59,9.34,316,2460.23,3.91,16,0,Friday,10,0,0,Autumn,144
2021-10-15,P042,Electronics_Product_42,Electronics,8549.46,5324.06,62,530066.4,1.92,402,8832.01,3.48,4,0,Friday,10,0,0,Autumn,41
2021-10-15,P040,Electronics_Product_40,Electronics,2528.64,2065.59,278,702961.12,23.74,278,3727.93,3.62,20,1,Friday,10,0,0,Autumn,158
2021-10-15,P022,Beauty_Product_22,Beauty,1325.12,844.1,290,384284.92,4.2,290,1614.7,4.08,10,0,Friday,10,0,0,Autumn,87
2021-10-16,P020,Home_Product_20,Home,1378.77,836.53,33,45499.25,2.12,121,1477.73,3.4,24,0,Saturday,10,1,0,Autumn,150
2021-10-16,P032,Fashion_Product_32,Fashion,2643.34,1630.33,479,1266157.48,7.01,479,2683.8,4.21,36,0,Saturday,10,1,0,Autumn,245
2021-10-16,P032,Fashion_Product_32,Fashion,1863.72,1630.33,526,980318.14,31.79,526,2977.79,3.6,31,1,Saturday,10,1,0,Autumn,245
2021-10-16,P021,Electronics_Product_21,Electronics,7258.47,6921.66,438,3179208.57,37.31,438,11421.84,3.53,3,1,Saturday,10,1,0,Autumn,28
2021-10-16,P038,Fashion_Product_38,Fashion,1735.78,1407.99,427,741177.57,22.33,427,2543.07,4.14,33,1,Saturday,10,1,0,Autumn,237
2021-10-16,P026,Home_Product_26,Home,1478.79,937.16,133,196678.54,5.93,133,1665.52,3.97,0,0,Saturday,10,1,0,Autumn,6
2021-10-16,P031,Fashion_Product_31,Fashion,1679.81,1642.22,538,903737.35,36.05,538,2809.93,3.94,34,1,Saturday,10,1,0,Autumn,227
2021-10-16,P042,Electronics_Product_42,Electronics,8543.7,5324.06,310,2648547.51,5.29,439,8721.95,3.6,4,0,Saturday,10,1,0,Autumn,42
2021-10-16,P007,Electronics_Product_7,Electronics,9133.6,8811.04,229,2091594.66,39.04,229,14352.37,3.6,15,1,Saturday,10,1,0,Autumn,114
2021-10-16,P005,Sports_Product_5,Sports,2708.66,1596.71,184,498392.95,0.11,218,3031.13,3.76,4,0,Saturday,10,1,0,Autumn,36
2021-10-16,P040,Electronics_Product_40,Electronics,2222.65,2065.59,426,946848.92,33.4,426,3751.28,3.67,19,1,Saturday,10,1,0,Autumn,159
2021-10-17,P030,Home_Product_30,Home,1461.6,917.76,120,175391.73,3.78,166,1709.47,3.77,14,0,Sunday,10,1,0,Autumn,103
2021-10-17,P020,Home_Product_20,Home,848.3,836.53,171,145059.56,37.27,171,1531.83,3.93,19,1,Sunday,10,1,0,Autumn,151
2021-10-17,P008,Fashion_Product_8,Fashion,1514.48,984.85,423,640625.92,7.57,584,1633.55,3.96,19,0,Sunday,10,1,0,Autumn,159
2021-10-18,P029,Fashion_Product_29,Fashion,1053.22,663.92,313,329658.46,5.15,426,1241.7,3.53,19,0,Monday,10,0,0,Autumn,148
2021-10-18,P002,Fashion_Product_2,Fashion,1694.75,1068.5,175,296580.77,0.18,223,1863.8,3.74,27,0,Monday,10,0,0,Autumn,203
2021-10-18,P025,Fashion_Product_25,Fashion,1039.49,637.86,274,284821.02,6.53,353,1184.77,3.66,5,0,Monday,10,0,0,Autumn,34
2021-10-18,P044,Home_Product_44,Home,2546.93,1569.81,159,404961.83,5.97,292,2628.51,3.98,8,0,Monday,10,0,0,Autumn,51
2021-10-18,P021,Electronics_Product_21,Electronics,8643.86,6921.66,384,3319243.48,25.26,516,11112.82,3.7,3,1,Monday,10,0,0,Autumn,30
2021-10-18,P037,Electronics_Product_37,Electronics,4392.11,4230.83,362,1589945.2,36.71,362,7828.66,3.91,18,1,Monday,10,0,0,Autumn,131
2021-10-19,P010,Sports_Product_10,Sports,3714.12,2327.83,41,152278.86,2.82,138,4034.41,3.38,2,0,Tuesday,10,0,0,Autumn,27
2021-10-19,P040,Electronics_Product_40,Electronics,3343.1,2065.59,368,1230259.72,6.18,368,3349.14,4.0,22,0,Tuesday,10,0,0,Autumn,162
2021-10-19,P004,Sports_Product_4,Sports,3454.0,2048.13,102,352307.89,2.0,102,3755.67,4.01,12,0,Tuesday,10,0,0,Autumn,100
2021-10-19,P002,Fashion_Product_2,Fashion,1204.54,1068.5,311,374611.85,29.32,311,2001.87,3.76,28,1,Tuesday,10,0,0,Autumn,204
2021-10-19,P041,Electronics_Product_41,Electronics,3362.84,2037.97,205,689381.83,4.26,234,3843.06,3.85,21,0,Tuesday,10,0,0,Autumn,166
2021-10-19,P044,Home_Product_44,Home,2587.03,1569.81,173,447555.92,1.57,436,2698.74,3.67,5,0,Tuesday,10,0,0,Autumn,52
2021-10-19,P020,Home_Product_20,Home,1283.55,836.53,79,101400.61,6.35,153,1407.99,3.75,20,0,Tuesday,10,0,0,Autumn,153
2021-10-20,P026,Home_Product_26,Home,1508.06,937.16,40,60322.57,4.63,176,1771.05,3.34,1,0,Wednesday,10,0,0,Autumn,10
2021-10-20,P021,Electronics_Product_21,Electronics,10537.49,6921.66,234,2465772.62,9.63,482,13228.19,3.51,3,0,Wednesday,10,0,0,Autumn,32
2021-10-20,P022,Beauty_Product_22,Beauty,1334.66,844.1,168,224222.53,0.21,258,1598.66,3.94,13,0,Wednesday,10,0,0,Autumn,92
2021-10-20,P023,Fashion_Product_23,Fashion,1478.03,916.79,172,254221.02,3.97,172,1740.15,3.76,34,0,Wednesday,10,0,0,Autumn,231
2021-10-20,P021,Electronics_Product_21,Electronics,10989.07,6921.66,68,747256.67,5.17,288,10990.95,3.24,5,0,Wednesday,10,0,0,Autumn,32
2021-10-20,P007,Electronics_Product_7,Electronics,8728.62,8811.04,209,1824281.8,39.88,209,16611.15,3.65,13,1,Wednesday,10,0,0,Autumn,118
2021-10-20,P036,Electronics_Product_36,Electronics,8016.25,5645.44,249,1996046.13,18.26,249,9291.66,3.59,7,1,Wednesday,10,0,0,Autumn,68
2021-10-21,P043,Fashion_Product_43,Fashion,2308.62,1485.34,254,586389.98,10.6,363,2814.86,3.73,6,1,Thursday,10,0,0,Autumn,39
2021-10-21,P042,Electronics_Product_42,Electronics,8741.67,5324.06,270,2360251.74,5.47,571,10056.48,3.72,5,0,Thursday,10,0,0,Autumn,47
2021-10-21,P022,Beauty_Product_22,Beauty,934.6,844.1,295,275708.45,32.61,295,1518.72,3.78,16,1,Thursday,10,0,0,Autumn,93
2021-10-21,P020,Home_Product_20,Home,1182.49,836.53,144,170279.13,16.54,144,1501.22,3.93,16,1,Thursday,10,0,0,Autumn,155
2021-10-21,P010,Sports_Product_10,Sports,3505.88,2327.83,46,161270.32,5.9,186,3922.19,2.85,2,0,Thursday,10,0,0,Autumn,29
2021-10-21,P025,Fashion_Product_25,Fashion,1015.68,637.86,299,303687.54,3.88,418,1183.88,3.81,3,0,Thursday,10,0,0,Autumn,37
2021-10-21,P029,Fashion_Product_29,Fashion,1047.5,663.92,381,399099.15,1.31,381,1193.46,4.24,21,0,Thursday,10,0,0,Autumn,151
2021-10-21,P044,Home_Product_44,Home,2373.82,1569.81,203,481885.21,6.97,287,2667.2,3.51,8,0,Thursday,10,0,0,Autumn,54
2021-10-21,P025,Fashion_Product_25,Fashion,928.82,637.86,406,377100.03,12.21,613,1156.38,3.81,6,1,Thursday,10,0,0,Autumn,37
2021-10-21,P015,Electronics_Product_15,Electronics,13093.7,8471.94,198,2592552.02,7.76,382,13569.51,3.79,3,0,Thursday,10,0,0,Autumn,23
2021-10-22,P010,Sports_Product_10,Sports,3522.9,2327.83,143,503774.09,9.05,195,4055.19,3.74,4,0,Friday,10,0,0,Autumn,30
2021-10-22,P040,Electronics_Product_40,Electronics,2688.34,2065.59,369,991997.0,18.05,369,3874.32,4.01,21,1,Friday,10,0,0,Autumn,165
2021-10-22,P028,Electronics_Product_28,Electronics,10157.12,6382.15,205,2082210.51,2.0,205,11522.09,4.06,23,0,Friday,10,0,0,Autumn,199
2021-10-22,P042,Electronics_Product_42,Electronics,7223.58,5324.06,318,2297099.4,14.9,318,8879.76,4.07,5,1,Friday,10,0,0,Autumn,48
2021-10-22,P040,Electronics_Product_40,Electronics,3262.5,2065.59,397,1295213.96,7.63,397,3880.6,4.26,22,0,Friday,10,0,0,Autumn,165
2021-10-22,P041,Electronics_Product_41,Electronics,3327.03,2037.97,306,1018070.16,5.16,306,3321.53,4.23,24,0,Friday,10,0,0,Autumn,169
2021-10-22,P029,Fashion_Product_29,Fashion,1080.22,663.92,508,548754.19,1.16,520,1053.21,4.05,17,0,Friday,10,0,0,Autumn,152
2021-10-23,P002,Fashion_Product_2,Fashion,1562.27,1068.5,206,321827.48,9.23,206,2042.75,4.24,28,0,Saturday,10,1,0,Autumn,208
2021-10-23,P029,Fashion_Product_29,Fashion,1038.07,663.92,404,419379.34,6.95,404,1266.3,4.36,17,0,Saturday,10,1,0,Autumn,153
2021-10-23,P044,Home_Product_44,Home,1674.49,1569.81,166,277965.72,38.86,395,2856.37,3.2,5,1,Saturday,10,1,0,Autumn,56
2021-10-23,P040,Electronics_Product_40,Electronics,3165.52,2065.59,292,924332.79,8.58,362,3421.09,3.93,23,0,Saturday,10,1,0,Autumn,166
2021-10-23,P020,Home_Product_20,Home,1204.79,836.53,160,192765.7,10.22,160,1591.14,3.98,22,1,Saturday,10,1,0,Autumn,157
2021-10-23,P010,Sports_Product_10,Sports,3660.21,2327.83,165,603934.37,1.63,165,4266.9,3.68,4,0,Saturday,10,1,0,Autumn,31
2021-10-23,P021,Electronics_Product_21,Electronics,10264.99,6921.66,363,3726192.59,9.6,415,13198.43,3.77,3,0,Saturday,10,1,0,Autumn,35
2021-10-23,P032,Fashion_Product_32,Fashion,2306.15,1630.33,432,996257.14,17.32,432,2930.08,4.4,32,1,Saturday,10,1,0,Autumn,252
2021-10-24,P008,Fashion_Product_8,Fashion,1261.59,984.85,581,732983.93,23.1,581,1829.69,4.24,18,1,Sunday,10,1,0,Autumn,166
2021-10-24,P050,Fashion_Product_50,Fashion,2338.44,1398.44,75,175383.22,0.91,283,2470.82,3.28,19,0,Sunday,10,1,0,Autumn,153
2021-10-24,P016,Electronics_Product_16,Electronics,4505.51,3211.08,152,684837.85,18.39,152,5488.43,3.51,0,1,Sunday,10,1,0,Autumn,1
2021-10-24,P023,Fashion_Product_23,Fashion,1427.57,916.79,197,281230.82,4.01,197,1699.8,4.24,27,0,Sunday,10,1,0,Autumn,235
2021-10-24,P011,Electronics_Product_11,Electronics,4085.48,3462.44,195,796669.42,32.53,195,6121.92,3.94,5,1,Sunday,10,1,0,Autumn,33
2021-10-25,P028,Electronics_Product_28,Electronics,10212.68,6382.15,123,1256160.07,0.83,288,10302.86,3.87,29,0,Monday,10,0,0,Autumn,202
2021-10-25,P044,Home_Product_44,Home,2660.93,1569.81,441,1173468.34,1.1,441,2503.11,4.21,6,0,Monday,10,0,0,Autumn,58
2021-10-25,P020,Home_Product_20,Home,1002.96,836.53,109,109322.67,24.78,109,1422.85,3.58,20,1,Monday,10,0,0,Autumn,159
2021-10-25,P004,Sports_Product_4,Sports,3157.68,2048.13,57,179987.95,4.88,132,3271.01,3.89,14,0,Monday,10,0,0,Autumn,106
2021-10-25,P020,Home_Product_20,Home,1394.33,836.53,159,221699.07,0.89,159,1450.9,4.21,24,0,Monday,10,0,0,Autumn,159
2021-10-26,P023,Fashion_Product_23,Fashion,1002.16,916.79,194,194419.97,33.01,194,1722.7,4.13,27,1,Tuesday,10,0,0,Autumn,237
2021-10-26,P014,Electronics_Product_14,Electronics,14587.64,8781.01,75,1094072.63,0.79,506,16166.14,3.47,15,0,Tuesday,10,0,0,Autumn,137
2021-10-26,P006,Fashion_Product_6,Fashion,1462.54,864.42,201,293971.53,1.0,415,1448.22,3.94,13,0,Tuesday,10,0,0,Autumn,129
2021-10-26,P007,Electronics_Product_7,Electronics,13908.15,8811.04,149,2072314.36,5.03,216,14858.97,3.98,15,0,Tuesday,10,0,0,Autumn,124
2021-10-26,P050,Fashion_Product_50,Fashion,2221.78,1398.44,227,504345.08,5.65,334,2650.37,3.79,23,0,Tuesday,10,0,0,Autumn,155
2021-10-26,P008,Fashion_Product_8,Fashion,1034.43,984.85,263,272054.62,39.23,672,1580.57,3.39,19,1,Tuesday,10,0,0,Autumn,168
2021-10-26,P043,Fashion_Product_43,Fashion,1819.3,1485.34,250,454824.88,28.51,250,2632.4,3.51,7,1,Tuesday,10,0,0,Autumn,44
2021-10-26,P040,Electronics_Product_40,Electronics,3311.54,2065.59,261,864312.07,0.54,342,3907.58,3.73,25,0,Tuesday,10,0,0,Autumn,169
2021-10-27,P029,Fashion_Product_29,Fashion,991.36,663.92,390,386631.28,7.75,390,1092.08,4.02,20,0,Wednesday,10,0,0,Autumn,157
2021-10-27,P025,Fashion_Product_25,Fashion,1001.93,637.86,272,272524.14,3.9,411,1038.11,3.74,5,0,Wednesday,10,0,0,Autumn,43
2021-10-27,P040,Electronics_Product_40,Electronics,3294.36,2065.59,429,1413278.36,5.78,429,3465.72,4.19,22,0,Wednesday,10,0,0,Autumn,170
2021-10-27,P026,Home_Product_26,Home,1391.36,937.16,35,48697.58,8.31,208,1779.75,3.44,1,0,Wednesday,10,0,0,Autumn,17
2021-10-27,P016,Electronics_Product_16,Electronics,4769.34,3211.08,48,228928.36,13.78,136,5788.35,3.07,0,1,Wednesday,10,0,0,Autumn,4
2021-10-27,P039,Electronics_Product_39,Electronics,11263.88,6813.39,221,2489317.97,2.23,375,11694.76,3.86,27,0,Wednesday,10,0,0,Autumn,199
2021-10-27,P042,Electronics_Product_42,Electronics,5818.6,5324.06,585,3403883.53,34.84,585,9345.32,4.02,7,1,Wednesday,10,0,0,Autumn,53
2021-10-28,P016,Electronics_Product_16,Electronics,4816.08,3211.08,33,158930.54,9.21,155,5197.49,3.22,0,0,Thursday,10,0,0,Autumn,5
2021-10-28,P006,Fashion_Product_6,Fashion,1130.44,864.42,301,340262.51,24.9,301,1466.33,3.79,16,1,Thursday,10,0,0,Autumn,131
2021-10-28,P028,Electronics_Product_28,Electronics,9864.55,6382.15,197,1943316.04,8.66,334,11808.75,3.76,27,0,Thursday,10,0,0,Autumn,205
2021-10-28,P024,Electronics_Product_24,Electronics,10904.36,7053.16,176,1919166.58,7.93,298,11364.21,3.72,34,0,Thursday,10,0,0,Autumn,266
2021-10-28,P029,Fashion_Product_29,Fashion,705.64,663.92,288,203223.79,39.15,288,1108.23,3.87,19,1,Thursday,10,0,0,Autumn,158
2021-10-28,P015,Electronics_Product_15,Electronics,12104.65,8471.94,365,4418197.04,17.7,418,14825.85,3.51,4,1,Thursday,10,0,0,Autumn,30
2021-10-29,P023,Fashion_Product_23,Fashion,1400.64,916.79,249,348759.94,11.87,249,1466.31,4.3,32,1,Friday,10,0,0,Autumn,240
2021-10-29,P036,Electronics_Product_36,Electronics,8814.55,5645.44,385,3393601.72,4.9,385,10630.68,4.33,8,0,Friday,10,0,0,Autumn,77
2021-10-29,P025,Fashion_Product_25,Fashion,745.67,637.86,578,430996.69,32.49,578,1151.07,3.6,7,1,Friday,10,0,0,Autumn,45
2021-10-29,P037,Electronics_Product_37,Electronics,4514.57,4230.83,554,2501071.0,33.76,554,7255.51,4.13,23,1,Friday,10,0,0,Autumn,142
2021-10-29,P016,Electronics_Product_16,Electronics,4620.38,3211.08,43,198676.34,10.51,187,5412.05,3.39,0,1,Friday,10,0,0,Autumn,6
2021-10-30,P042,Electronics_Product_42,Electronics,8019.32,5324.06,303,2429854.28,8.13,303,10140.6,3.76,9,0,Saturday,10,1,1,Autumn,56
2021-10-30,P036,Electronics_Product_36,Electronics,8847.7,5645.44,247,2185382.26,1.17,247,10719.36,3.8,8,0,Saturday,10,1,1,Autumn,78
2021-10-30,P007,Electronics_Product_7,Electronics,14794.07,8811.04,193,2855256.25,3.54,193,14764.63,4.46,18,0,Saturday,10,1,1,Autumn,128
2021-10-30,P018,Electronics_Product_18,Electronics,5842.66,3822.73,372,2173467.91,5.69,372,6373.75,4.3,35,0,Saturday,10,1,1,Autumn,262
2021-10-30,P015,Electronics_Product_15,Electronics,10100.3,8471.94,411,4151225.19,29.09,411,15494.76,3.86,4,1,Saturday,10,1,1,Autumn,32
2021-10-30,P013,Home_Product_13,Home,2440.36,1447.92,185,451466.73,2.99,206,2403.46,3.86,5,0,Saturday,10,1,1,Autumn,43
2021-10-30,P049,Electronics_Product_49,Electronics,6773.64,4255.68,230,1557936.24,4.04,230,7849.04,3.9,19,0,Saturday,10,1,1,Autumn,152
2021-10-31,P043,Fashion_Product_43,Fashion,1563.41,1485.34,303,473713.13,36.79,303,2617.17,4.39,6,1,Sunday,10,1,1,Autumn,49
2021-10-31,P002,Fashion_Product_2,Fashion,1087.7,1068.5,312,339363.95,35.75,312,1961.17,3.76,29,1,Sunday,10,1,1,Autumn,216
2021-10-31,P008,Fashion_Product_8,Fashion,1346.08,984.85,495,666308.48,20.13,495,1828.5,3.97,22,1,Sunday,10,1,1,Autumn,173
2021-10-31,P020,Home_Product_20,Home,1341.17,836.53,123,164964.52,4.61,123,1375.1,4.07,21,0,Sunday,10,1,1,Autumn,165
2021-10-31,P037,Electronics_Product_37,Electronics,6411.56,4230.83,519,3327601.97,5.63,519,6911.65,3.74,19,0,Sunday,10,1,1,Autumn,144
2021-10-31,P010,Sports_Product_10,Sports,2276.41,2327.83,260,591867.08,38.81,260,4215.73,3.7,6,1,Sunday,10,1,1,Autumn,39
2021-11-01,P010,Sports_Product_10,Sports,3691.41,2327.83,71,262090.09,1.43,255,4355.85,3.46,5,0,Monday,11,0,1,Autumn,40
2021-11-01,P019,Electronics_Product_19,Electronics,4859.9,2989.92,148,719264.71,0.0,148,4895.66,4.43,39,0,Monday,11,0,1,Autumn,296
2021-11-01,P049,Electronics_Product_49,Electronics,6735.43,4255.68,78,525363.58,8.7,218,7200.88,3.37,19,0,Monday,11,0,1,Autumn,154
2021-11-01,P025,Fashion_Product_25,Fashion,1060.1,637.86,146,154774.88,1.68,465,1171.4,2.96,4,0,Monday,11,0,1,Autumn,48
2021-11-01,P006,Fashion_Product_6,Fashion,1434.4,864.42,136,195077.8,0.92,482,1655.45,3.46,20,0,Monday,11,0,1,Autumn,135
2021-11-01,P005,Sports_Product_5,Sports,2657.99,1596.71,199,528939.21,2.22,199,2997.33,3.94,10,0,Monday,11,0,1,Autumn,52
2021-11-01,P029,Fashion_Product_29,Fashion,1106.67,663.92,349,386228.85,1.6,349,1090.88,3.65,21,0,Monday,11,0,1,Autumn,162
2021-11-01,P038,Fashion_Product_38,Fashion,2147.84,1407.99,358,768928.22,4.0,358,2614.66,3.94,31,0,Monday,11,0,1,Autumn,253
2021-11-01,P005,Sports_Product_5,Sports,2392.68,1596.71,55,131597.62,7.09,192,2798.21,3.23,7,0,Monday,11,0,1,Autumn,52
2021-11-02,P006,Fashion_Product_6,Fashion,878.85,864.42,481,422725.03,39.16,481,1570.6,3.58,14,1,Tuesday,11,0,1,Autumn,136
2021-11-02,P016,Electronics_Product_16,Electronics,3435.55,3211.08,100,343554.95,35.26,132,5876.01,3.24,1,1,Tuesday,11,0,1,Autumn,10
2021-11-02,P027,Fashion_Product_27,Fashion,1663.43,1044.35,164,272802.29,3.96,164,1868.42,3.84,16,0,Tuesday,11,0,1,Autumn,127
2021-11-02,P022,Beauty_Product_22,Beauty,1354.82,844.1,263,356317.25,4.24,288,1396.48,3.86,12,0,Tuesday,11,0,1,Autumn,105
2021-11-02,P009,Beauty_Product_9,Beauty,904.7,873.91,109,98612.63,37.65,158,1669.99,3.49,4,1,Tuesday,11,0,1,Autumn,32
2021-11-02,P008,Fashion_Product_8,Fashion,1188.55,984.85,476,565748.54,30.89,476,1805.54,4.61,24,1,Tuesday,11,0,1,Autumn,175
2021-11-02,P014,Electronics_Product_14,Electronics,12375.04,8781.01,335,4145637.62,19.33,335,13922.21,3.55,22,1,Tuesday,11,0,1,Autumn,144
2021-11-03,P032,Fashion_Product_32,Fashion,2392.35,1630.33,490,1172253.78,10.3,490,2722.37,4.47,36,1,Wednesday,11,0,1,Autumn,263
2021-11-03,P025,Fashion_Product_25,Fashion,897.58,637.86,398,357234.98,15.64,398,1016.32,4.1,6,1,Wednesday,11,0,1,Autumn,50
2021-11-03,P017,Home_Product_17,Home,2873.19,2317.76,163,468329.54,22.99,181,3907.97,3.38,3,1,Wednesday,11,0,1,Autumn,27
2021-11-03,P008,Fashion_Product_8,Fashion,1237.58,984.85,726,898485.42,27.01,726,1666.41,3.88,27,1,Wednesday,11,0,1,Autumn,176
2021-11-03,P021,Electronics_Product_21,Electronics,11581.13,6921.66,390,4516641.17,3.57,390,11831.08,3.64,6,0,Wednesday,11,0,1,Autumn,46
2021-11-03,P008,Fashion_Product_8,Fashion,1340.56,984.85,689,923644.13,19.93,689,1735.96,3.57,18,1,Wednesday,11,0,1,Autumn,176
2021-11-03,P044,Home_Product_44,Home,2181.5,1569.81,409,892231.99,16.48,409,2986.1,4.03,8,1,Wednesday,11,0,1,Autumn,67
2021-11-03,P032,Fashion_Product_32,Fashion,2247.21,1630.33,608,1366303.88,16.62,608,2691.99,4.36,32,1,Wednesday,11,0,1,Autumn,263
2021-11-03,P004,Sports_Product_4,Sports,2514.86,2048.13,105,264060.46,24.45,105,3492.46,4.34,13,1,Wednesday,11,0,1,Autumn,115
2021-11-03,P025,Fashion_Product_25,Fashion,1015.08,637.86,156,158352.84,4.61,585,1215.91,3.45,5,0,Wednesday,11,0,1,Autumn,50
2021-11-03,P043,Fashion_Product_43,Fashion,1688.7,1485.34,239,403600.3,28.36,240,2843.74,3.16,5,1,Wednesday,11,0,1,Autumn,52
2021-11-04,P010,Sports_Product_10,Sports,3718.31,2327.83,42,156169.18,5.89,192,3972.77,3.39,5,0,Thursday,11,0,0,Autumn,43
2021-11-04,P021,Electronics_Product_21,Electronics,10215.6,6921.66,167,1706005.61,15.49,393,11620.46,3.5,6,1,Thursday,11,0,0,Autumn,47
2021-11-04,P031,Fashion_Product_31,Fashion,2460.13,1642.22,566,1392433.03,8.8,566,2659.99,4.18,37,0,Thursday,11,0,0,Autumn,246
2021-11-04,P013,Home_Product_13,Home,2262.15,1447.92,115,260147.64,2.78,218,2443.69,3.75,5,0,Thursday,11,0,0,Autumn,48
2021-11-04,P009,Beauty_Product_9,Beauty,1387.98,873.91,159,220688.7,4.68,159,1463.61,4.09,3,0,Thursday,11,0,0,Autumn,34
2021-11-04,P049,Electronics_Product_49,Electronics,5668.49,4255.68,254,1439795.42,17.97,254,7657.93,3.66,25,1,Thursday,11,0,0,Autumn,157
2021-11-05,P029,Fashion_Product_29,Fashion,1047.36,663.92,286,299544.48,4.55,571,1130.73,3.67,24,0,Friday,11,0,0,Autumn,166
2021-11-05,P027,Fashion_Product_27,Fashion,1410.23,1044.35,186,262303.19,18.24,186,1860.26,3.78,16,1,Friday,11,0,0,Autumn,130
2021-11-05,P021,Electronics_Product_21,Electronics,9500.94,6921.66,120,1140112.2,13.47,312,12801.95,3.42,5,1,Friday,11,0,0,Autumn,48
2021-11-05,P016,Electronics_Product_16,Electronics,5207.01,3211.08,46,239522.52,6.28,148,5667.86,3.39,1,0,Friday,11,0,0,Autumn,13
2021-11-05,P020,Home_Product_20,Home,1228.66,836.53,176,216244.96,9.51,176,1513.63,4.13,24,0,Friday,11,0,0,Autumn,170
2021-11-05,P020,Home_Product_20,Home,1087.19,836.53,125,135899.24,22.69,125,1384.87,3.75,21,1,Friday,11,0,0,Autumn,170
2021-11-05,P003,Electronics_Product_3,Electronics,4612.94,2828.64,237,1093265.78,2.18,237,4596.05,3.6,0,0,Friday,11,0,0,Autumn,0
2021-11-05,P041,Electronics_Product_41,Electronics,3015.2,2037.97,341,1028182.63,11.57,341,3643.14,4.19,22,1,Friday,11,0,0,Autumn,183
2021-11-05,P008,Fashion_Product_8,Fashion,1629.84,984.85,473,770915.68,0.56,597,1859.0,3.96,28,0,Friday,11,0,0,Autumn,178
2021-11-05,P027,Fashion_Product_27,Fashion,1659.2,1044.35,183,303633.9,6.55,183,1954.01,4.1,19,0,Friday,11,0,0,Autumn,130
2021-11-06,P025,Fashion_Product_25,Fashion,1018.71,637.86,368,374884.69,1.6,368,1108.19,3.62,7,0,Saturday,11,1,0,Autumn,53
2021-11-06,P001,Electronics_Product_1,Electronics,11177.46,8645.14,216,2414331.65,25.48,444,13813.63,3.46,14,1,Saturday,11,1,0,Autumn,121
2021-11-06,P023,Fashion_Product_23,Fashion,1456.06,916.79,320,465940.06,5.49,320,1574.32,4.39,30,0,Saturday,11,1,0,Autumn,248
2021-11-06,P036,Electronics_Product_36,Electronics,9095.85,5645.44,318,2892478.94,7.54,318,10402.6,4.38,14,0,Saturday,11,1,0,Autumn,85
2021-11-06,P039,Electronics_Product_39,Electronics,10838.18,6813.39,314,3403188.02,3.37,314,11855.09,3.98,21,0,Saturday,11,1,0,Autumn,209
2021-11-07,P006,Fashion_Product_6,Fashion,1407.96,864.42,358,504050.82,6.54,358,1369.54,3.59,18,0,Sunday,11,1,0,Autumn,141
2021-11-07,P019,Electronics_Product_19,Electronics,5100.04,2989.92,231,1178108.75,1.8,231,4829.79,4.22,33,0,Sunday,11,1,0,Autumn,302
2021-11-07,P023,Fashion_Product_23,Fashion,1449.01,916.79,273,395580.99,4.28,273,1646.89,4.0,34,0,Sunday,11,1,0,Autumn,249
2021-11-07,P050,Fashion_Product_50,Fashion,1442.99,1398.44,258,372290.31,35.82,258,2637.73,3.9,23,1,Sunday,11,1,0,Autumn,167
2021-11-07,P002,Fashion_Product_2,Fashion,1272.86,1068.5,284,361493.49,26.15,284,2015.14,4.15,31,1,Sunday,11,1,0,Autumn,223
2021-11-07,P008,Fashion_Product_8,Fashion,1215.86,984.85,484,588474.95,28.18,484,1669.39,4.11,24,1,Sunday,11,1,0,Autumn,180
2021-11-07,P013,Home_Product_13,Home,2319.39,1447.92,182,422128.24,6.73,234,2564.48,3.88,5,0,Sunday,11,1,0,Autumn,51
2021-11-07,P042,Electronics_Product_42,Electronics,7433.64,5324.06,267,1984781.48,17.77,408,8975.31,3.48,7,1,Sunday,11,1,0,Autumn,64
2021-11-07,P009,Beauty_Product_9,Beauty,1327.59,873.91,187,248258.84,9.04,187,1581.19,3.83,4,0,Sunday,11,1,0,Autumn,37
2021-11-07,P039,Electronics_Product_39,Electronics,11486.48,6813.39,360,4135132.12,3.33,360,12644.41,3.52,22,0,Sunday,11,1,0,Autumn,210
2021-11-08,P022,Beauty_Product_22,Beauty,1333.12,844.1,216,287953.16,5.67,307,1478.41,3.72,14,0,Monday,11,0,0,Autumn,111
2021-11-08,P006,Fashion_Product_6,Fashion,1271.23,864.42,292,371199.98,9.45,555,1399.78,3.76,22,0,Monday,11,0,0,Autumn,142
2021-11-08,P020,Home_Product_20,Home,1295.33,836.53,98,126942.07,4.43,105,1408.7,3.56,23,0,Monday,11,0,0,Autumn,173
